1.839999;5.359109;-1.748174
1.849999;5.362645;-1.797210
1.859999;5.366117;-1.846346
1.869999;5.369527;-1.895577
1.879999;5.372876;-1.944904
1.889999;5.376164;-1.994324
1.899999;5.379393;-2.043835
1.909999;5.382564;-2.093436
1.919999;5.385678;-2.143125
1.929999;5.388736;-2.192901
1.939999;5.391738;-2.242761
1.949998;5.394687;-2.292706
1.959998;5.397583;-2.342732
1.969998;5.400426;-2.392838
1.979998;5.403219;-2.443024
1.989998;5.405961;-2.493288
1.999998;5.408653;-2.543628
2.009999;5.411297;-2.594042
2.019999;5.413894;-2.644531
2.029999;5.416444;-2.695091
2.039999;5.418948;-2.745722
2.049999;5.421407;-2.796423
2.059999;5.423821;-2.847193
2.069999;5.426193;-2.898029
2.079998;5.428521;-2.948931
2.089998;5.430808;-2.999899
2.099998;5.433053;-3.050930
2.109998;5.435258;-3.102023
2.119998;5.437423;-3.153177
2.129998;5.439549;-3.204392
2.139998;5.441638;-3.255666
2.149998;5.443688;-3.306998
2.159998;5.445702;-3.358387
2.169998;5.447679;-3.409832
2.179998;5.449621;-3.461332
2.189998;5.451528;-3.512886
2.199998;5.453400;-3.564493
2.209998;5.455239;-3.616152
2.219998;5.457045;-3.667862
2.229998;5.458818;-3.719623
2.239998;5.460559;-3.771433
2.249998;5.462269;-3.823291
2.259998;5.463948;-3.875196
2.269998;5.465597;-3.927149
2.279998;5.467216;-3.979147
2.289998;5.468807;-4.031190
2.299998;5.470368;-4.083278
2.309998;5.471902;-4.135409
2.319998;5.473408;-4.187583
2.329998;5.474886;-4.239799
2.339998;5.476338;-4.292055
2.349998;5.477764;-4.344352
2.359998;5.479164;-4.396689
2.369998;5.480539;-4.449065
2.379998;5.481890;-4.501479
2.389998;5.483216;-4.553930
2.399998;5.484518;-4.606419
2.409998;5.485797;-4.658943
2.419998;5.487052;-4.711503
2.429998;5.488286;-4.764098
2.439998;5.489496;-4.816728
2.449998;5.490685;-4.869390
2.459998;5.491853;-4.922086
2.469998;5.493000;-4.974815
2.479998;5.494126;-5.027575
2.489998;5.495232;-5.080367
2.499998;5.496317;-5.133189
2.509998;5.497384;-5.186042
2.519998;5.498431;-5.238924
2.529998;5.499459;-5.291835
2.539998;5.500469;-5.344775
2.549998;5.501460;-5.397743
2.559998;5.502434;-5.450739
2.569998;5.503390;-5.503762
2.579998;5.504329;-5.556811
2.589998;5.505251;-5.609886
2.599998;5.506156;-5.662987
2.609998;5.507046;-5.716114
2.619998;5.507919;-5.769265
2.629998;5.508776;-5.822440
2.639998;5.509618;-5.875639
2.649998;5.510445;-5.928862
2.659998;5.511257;-5.982108
2.669998;5.512054;-6.035376
2.679998;5.512837;-6.088666
2.689998;5.513607;-6.141978
2.699998;5.514362;-6.195311
2.709998;5.515103;-6.248665
2.719998;5.515831;-6.302041
2.729998;5.516547;-6.355436
2.739998;5.517249;-6.408851
2.749998;5.517939;-6.462286
2.759998;5.518616;-6.515740
2.769998;5.519280;-6.569212
2.779998;5.519933;-6.622704
2.789998;5.520575;-6.676213
2.799998;5.521204;-6.729740
2.809998;5.521822;-6.783285
2.819998;5.522429;-6.836846
2.829998;5.523026;-6.890425
2.839998;5.523611;-6.944021
2.849998;5.524186;-6.997633
2.859998;5.524751;-7.051260
2.869998;5.525305;-7.104903
2.879998;5.525850;-7.158562
2.889998;5.526384;-7.212236
2.899998;5.526909;-7.265924
2.909998;5.527425;-7.319628
2.919998;5.527931;-7.373345
2.929998;5.528429;-7.427077
2.939998;5.528917;-7.480823
2.949998;5.529397;-7.534582
2.959998;5.529867;-7.588355
2.969998;5.530330;-7.642140
2.979998;5.530784;-7.695939
2.989998;5.531229;-7.749750
2.999998;5.531667;-7.803574
